Election Year,Expert ID,State,Sex,Age Range,Politician,Candidate,Activist,Monitor,Election Official,Voter,Citizen,Political Scale,Candidate Supported,Perceptions of Electoral Integrity Index,State Electoral Integrity,National Electoral Integrity,Laws Discriminated,Laws Favored Incumbent,Laws Restricted Citizen Rights,Electoral Laws Index,Election Managed Well,Voting Information Available,Election Officials Fair,Election Followed Law,Election Procedures Index,Boundaries Discriminated,Boundaries Favored Incumbent,Boundaries Impartial,Voting District Boundaries Index,Citizens Not Found in Register,Register Inaccurate,Ineligible Voters Registered,Voter Registration Index,Opposition Prevented,Women Provided Opportunity,Leaders Selected Candidates,Campaign Rallies Restricted,Party/Candidate Registration Index,Newspapers Balanced,Television Favored Incumbent,Media Access Fair,Media Coverage Fair,Social Media Exposed Fraud,Media Coverage Index,Subsidy Access Fair,Donation Access Fair,Campaign Accounts Transparent,Elections Bought by Rich,Resources Improperly Used,Campaign Finance Index,Voters Threatened with Violence,Fradulent Votes Cast,Voting Process Easy,Choice of Candidates,Postal Ballots Available,Disabled Provided Access,Expatriates Able to Vote,Internet Ballots Available,Voting Process Index,Ballot Boxes Secure,Results Announced Without Delay,Vote Count Fair,International Monitors Restricted,Domestic Monitors Restricted,Vote Count Index,Results Challenged,Protests Peaceful,Protests Violent,Dispute Resolved in Courts,Election Results Index,Authorities Impartial,Information Distributed,Authorities Scrutinized,Authorities Performed Well,Electoral Authorities Index,Election Rigged,Deadlines Restrictive,Voters Waited,Voters Intimidated,Multiple Ballots Cast,Machines Accurate,Records Secure,Votes Counted Quickly,Outcome Reflected Popular Will
2016,413,New Jersey,Male,70-79,,,,,,1,1,2,Clinton,74.92,10,7,Agree,Strongly Disagree,Strongly Disagree,75,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Disagree,Agree,83.33,Don't Know,Disagree,Strongly Disagree,77.92,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,95,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Not Applicable,73.25,Agree,Strongly Agree,Don't Know,Neither Agree Nor Disagree,Disagree,66.5,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Strongly Disagree,Strongly Disagree,72.81,Not Applicable,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,93.5,Disagree,Don't Know,Strongly Disagree,Not Applicable,65.94,Strongly Disagree,Disagree,Disagree,Disagree,18.75,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Don't Know,Strongly Agree,Agree,Strongly Agree,Strongly Agree
2016,414,New Jersey,Male,70-79,,,,,,1,1,2,Clinton,71.33,10,7,Strongly Disagree,Neither Agree Nor Disagree,Strongly Disagree,83.33,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Strongly Agree,Not Applicable,43.33,Disagree,Strongly Disagree,Strongly Disagree,91.67,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,70,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Don't Know,56,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,40,Strongly Disagree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,75,Agree,Strongly Agree,Strongly Agree,Don't Know,Strongly Disagree,89,Don't Know,Strongly Agree,Agree,Strongly Agree,53.75,Agree,Strongly Agree,Agree,Strongly Agree,87.5,Strongly Disagree,Neither Agree Nor Disagree,Don't Know,Don't Know,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,415,New Jersey,Male,40-49,,,,,,1,1,3,Stein,53.65,10,6,Strongly Disagree,Strongly Disagree,Strongly Disagree,100,Agree,Strongly Agree,Strongly Agree,Strongly Agree,93.75,Agree,Agree,Disagree,25,Agree,Neither Agree Nor Disagree,Agree,33.33,Disagree,Strongly Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,50,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,20,Not Applicable,Agree,Strongly Disagree,Strongly Agree,Neither Agree Nor Disagree,34.5,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Not Applicable,48.13,Agree,Agree,Agree,Not Applicable,Neither Agree Nor Disagree,69.75,Disagree,Agree,Disagree,Neither Agree Nor Disagree,56.25,Don't Know,Agree,Agree,Agree,74.38,Strongly Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Disagree
2016,416,New Jersey,Female,50-59,,,,,,1,1,2,Clinton,57.22,5,5,Agree,Disagree,Agree,41.67,Don't Know,Disagree,Don't Know,Don't Know,65.31,Agree,Agree,Disagree,25,Don't Know,Don't Know,Don't Know,62.08,Don't Know,Disagree,Disagree,Don't Know,54.5,Disagree,Disagree,Don't Know,Disagree,Don't Know,43,Don't Know,Disagree,Disagree,Neither Agree Nor Disagree,Don't Know,41.75,Don't Know,Don't Know,Agree,Agree,Agree,Agree,Agree,Disagree,70.31,Don't Know,Agree,Don't Know,Don't Know,Don't Know,75.5,Disagree,Agree,Disagree,Don't Know,59.69,Don't Know,Agree,Don't Know,Don't Know,70.31,Don't Know,Agree,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Agree,Neither Agree Nor Disagree
2016,417,New Jersey,Male,70-79,,,,,,,1,3,Clinton,61.51,7,8,Agree,Agree,Agree,25,Don't Know,Don't Know,Don't Know,Don't Know,83.44,Strongly Agree,Strongly Agree,Strongly Disagree,0,Don't Know,Don't Know,Don't Know,60,Disagree,Agree,Disagree,Don't Know,72.5,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,57,Don't Know,Agree,Don't Know,Disagree,Agree,55.5,Don't Know,Don't Know,Agree,Agree,Don't Know,Don't Know,Don't Know,Don't Know,69.53,Strongly Agree,Agree,Agree,Don't Know,Don't Know,79.25,Disagree,Agree,Don't Know,Agree,61.25,Don't Know,Don't Know,Don't Know,Don't Know,75.63,Strongly Disagree,Strongly Agree,Strongly Agree,Don't Know,Disagree,Agree,Don't Know,Agree,Agree
2016,418,New Jersey,Male,60-69,,,,,,1,1,2,Clinton,69.92,10,9,Disagree,Disagree,Disagree,75,Agree,Strongly Agree,Strongly Agree,Strongly Agree,93.75,Disagree,Agree,Don't Know,47.5,Don't Know,Don't Know,Don't Know,67.5,Disagree,Agree,Disagree,Disagree,75,Agree,Disagree,Agree,Agree,Disagree,65,Not Applicable,Agree,Agree,Strongly Agree,Don't Know,54.75,Disagree,Don't Know,Agree,Agree,Agree,Agree,Agree,Disagree,69.22,Don't Know,Agree,Agree,Don't Know,Disagree,76,Disagree,Agree,Disagree,Don't Know,62.81,Agree,Strongly Agree,Don't Know,Agree,80.63,Strongly Disagree,Disagree,Don't Know,Disagree,Don't Know,Agree,Agree,Agree,Agree
2016,419,New Jersey,Male,60-69,,,1,,1,1,1,3,,73.72,9,8,Disagree,Strongly Agree,Disagree,50,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Agree,Agree,Disagree,25,Agree,Disagree,Strongly Disagree,66.67,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,70,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,45,Strongly Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,81.25,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Strongly Disagree,92.5,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,68.75,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,81.25,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree
2016,420,New Jersey,Female,50-59,,,,,,1,1,4,Clinton,61.71,8,8,Neither Agree Nor Disagree,Strongly Agree,Disagree,41.67,Strongly Agree,Strongly Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,75,Neither Agree Nor Disagree,Strongly Agree,Strongly Disagree,16.67,Strongly Disagree,Strongly Disagree,Strongly Disagree,100,Disagree,Neither Agree Nor Disagree,Agree,Disagree,60,Agree,Disagree,Agree,Agree,Disagree,65,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,35,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Don't Know,Disagree,Strongly Disagree,59.69,Strongly Agree,Strongly Agree,Strongly Agree,Not Applicable,Strongly Disagree,94.25,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,68.75,Agree,Agree,Neither Agree Nor Disagree,Disagree,56.25,Strongly Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Agree
2016,421,New Jersey,Male,40-49,,,,,,1,1,4,Clinton,65.61,6,4,Disagree,Disagree,Disagree,75,Agree,Agree,Agree,Agree,75,Don't Know,Don't Know,Don't Know,35.83,Don't Know,Don't Know,Don't Know,60.42,Disagree,Agree,Disagree,Disagree,75,Disagree,Disagree,Agree,Disagree,Disagree,45,Agree,Agree,Disagree,Disagree,Disagree,65,Disagree,Don't Know,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Disagree,67.97,Agree,Agree,Agree,Disagree,Disagree,75,Don't Know,Agree,Disagree,Don't Know,63.13,Agree,Agree,Don't Know,Agree,76.25,Disagree,Agree,Strongly Agree,Agree,Disagree,Agree,Don't Know,Strongly Disagree,Strongly Disagree
2016,422,New Mexico,Female,50-59,,,,1,,1,1,6,Clinton,73.7,10,10,Strongly Agree,Strongly Disagree,Strongly Disagree,66.67,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Agree,Disagree,50,Strongly Agree,Disagree,Agree,33.33,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,90,Disagree,Neither Agree Nor Disagree,Agree,Agree,Strongly Disagree,45,Not Applicable,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,88,Strongly Disagree,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Disagree,59.38,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Agree,Disagree,Not Applicable,67.81,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Agree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,423,New Mexico,Female,50-59,,,,,,1,1,5,Clinton,58.21,9,7,Agree,Agree,Disagree,41.67,Agree,Agree,Agree,Agree,75,Agree,Agree,Agree,41.67,Don't Know,Don't Know,Don't Know,52.5,Disagree,Agree,Disagree,Don't Know,76,Disagree,Disagree,Strongly Disagree,Disagree,Don't Know,33.25,Agree,Disagree,Agree,Agree,Don't Know,52.75,Disagree,Don't Know,Agree,Agree,Agree,Agree,Agree,Disagree,68.28,Don't Know,Agree,Agree,Don't Know,Agree,62.75,Disagree,Agree,Agree,Agree,50,Disagree,Agree,Agree,Strongly Agree,68.75,Disagree,Strongly Agree,Neither Agree Nor Disagree,Don't Know,Don't Know,Agree,Don't Know,Strongly Agree,Neither Agree Nor Disagree
2016,424,New Mexico,Male,70-79,,,,,,1,1,3,Clinton,85.84,9,6,Agree,Strongly Disagree,Neither Agree Nor Disagree,58.33,Strongly Agree,Strongly Agree,Agree,Strongly Agree,93.75,Strongly Disagree,Strongly Disagree,Strongly Agree,100,Don't Know,Disagree,Strongly Disagree,74.17,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Agree,Strongly Disagree,Strongly Agree,Neither Agree Nor Disagree,Don't Know,71.75,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Disagree,80,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,84.38,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,75,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Strongly Agree,Don't Know,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,425,New York,Female,30-39,,,,,,1,1,3,Clinton,49.87,7,3,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,41.67,Disagree,Disagree,Neither Agree Nor Disagree,Don't Know,45.94,Agree,Agree,Strongly Disagree,16.67,Don't Know,Don't Know,Don't Know,53.75,Don't Know,Neither Agree Nor Disagree,Don't Know,Don't Know,59,Agree,Disagree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,65,Don't Know,Don't Know,Disagree,Disagree,Don't Know,50.5,Don't Know,Don't Know,Disagree,Neither Agree Nor Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Disagree,49.06,Neither Agree Nor Disagree,Disagree,Don't Know,Don't Know,Don't Know,58.5,Disagree,Strongly Agree,Disagree,Don't Know,55.63,Don't Know,Disagree,Disagree,Disagree,35.94,Disagree,Strongly Agree,Agree,Agree,Disagree,Don't Know,Don't Know,Neither Agree Nor Disagree,Disagree
2016,426,New York,Male,60-69,,,,,,,,8,,55.23,8,6,Strongly Agree,Agree,Agree,16.67,Agree,Agree,Agree,Agree,75,Agree,Agree,Agree,41.67,Don't Know,Don't Know,Don't Know,60.83,Disagree,Agree,Agree,Agree,55,Agree,Don't Know,Agree,Agree,Don't Know,66,Agree,Disagree,Disagree,Agree,Strongly Agree,30,Don't Know,Don't Know,Disagree,Disagree,Don't Know,Agree,Agree,Don't Know,55.78,Agree,Agree,Agree,Don't Know,Don't Know,69.5,Disagree,Agree,Agree,Agree,50,Agree,Agree,Agree,Agree,75,Agree,Agree,Strongly Agree,Don't Know,Don't Know,Agree,Don't Know,Agree,Strongly Disagree
2016,427,New York,Female,50-59,,,,,,1,1,4,Clinton,40.03,6,4,Neither Agree Nor Disagree,Disagree,Agree,50,Disagree,Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,37.5,Not Applicable,Not Applicable,Not Applicable,36.67,Strongly Agree,Strongly Agree,Disagree,25,Agree,Disagree,Agree,Don't Know,32.75,Disagree,Disagree,Disagree,Disagree,Disagree,35,Disagree,Disagree,Disagree,Agree,Don't Know,31.25,Agree,Disagree,Strongly Disagree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,37.5,Agree,Agree,Agree,Don't Know,Don't Know,71.25,Agree,Strongly Agree,Disagree,Agree,43.75,Agree,Disagree,Disagree,Disagree,37.5,Disagree,Strongly Agree,Strongly Agree,Neither Agree Nor Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree
2016,428,New York,Male,70-79,,,,,,1,1,3,Clinton,67.53,9,9,Strongly Disagree,Agree,Strongly Disagree,75,Agree,Strongly Agree,Strongly Agree,Strongly Agree,93.75,Strongly Agree,Strongly Agree,Strongly Disagree,0,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,58.33,Strongly Disagree,Agree,Disagree,Strongly Disagree,85,Disagree,Strongly Disagree,Strongly Agree,Agree,Disagree,65,Neither Agree Nor Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,65,Strongly Disagree,Strongly Disagree,Agree,Disagree,Neither Agree Nor Disagree,Strongly Agree,Don't Know,Strongly Disagree,64.84,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Strongly Agree,73,Strongly Disagree,Strongly Agree,Disagree,Neither Agree Nor Disagree,56.25,Agree,Strongly Agree,Strongly Agree,Agree,87.5,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Don't Know,Strongly Agree,Strongly Agree
2016,429,New York,Female,30-39,,,,,,1,1,4,Clinton,72.96,9,7,Disagree,Disagree,Disagree,75,Agree,Strongly Agree,Strongly Agree,Strongly Agree,93.75,Strongly Agree,Strongly Agree,Strongly Disagree,0,Strongly Agree,Don't Know,Strongly Disagree,50.42,Disagree,Agree,Strongly Disagree,Don't Know,79.25,Agree,Disagree,Agree,Agree,Disagree,65,Don't Know,Agree,Don't Know,Disagree,Don't Know,61.75,Don't Know,Don't Know,Strongly Agree,Strongly Agree,Don't Know,Strongly Agree,Strongly Agree,Don't Know,77.19,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Strongly Agree,Strongly Disagree,Don't Know,69.06,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Neither Agree Nor Disagree,Agree,Strongly Agree,Don't Know,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree
2016,430,New York,Female,70-79,,,,,,1,1,3,Clinton,55.59,8,2,Strongly Disagree,Agree,Strongly Disagree,75,Disagree,Strongly Agree,Agree,Agree,68.75,Agree,Agree,Disagree,25,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,41.67,Strongly Disagree,Agree,Strongly Disagree,Neither Agree Nor Disagree,80,Agree,Disagree,Disagree,Agree,Disagree,55,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Neither Agree Nor Disagree,30,Agree,Neither Agree Nor Disagree,Disagree,Agree,Agree,Don't Know,Don't Know,Disagree,53.91,Neither Agree Nor Disagree,Strongly Agree,Strongly Agree,Don't Know,,76.5,Disagree,Strongly Agree,Agree,Not Applicable,40,Disagree,Strongly Agree,Agree,Disagree,56.25,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,,Strongly Agree,Agree,Strongly Agree,Strongly Agree
2016,431,New York,Male,30-39,,,,,,1,1,3,Clinton,87.76,9,6,Strongly Agree,Strongly Disagree,Strongly Disagree,66.67,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Disagree,Disagree,Agree,75,Strongly Disagree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Disagree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,70,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,85,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,87.5,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,100,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,75,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
2016,432,New York,Male,50-59,,,,,,1,1,5,Clinton,57.65,7,6,Strongly Agree,Strongly Agree,Don't Know,,Agree,Agree,Agree,Agree,75,Not Applicable,Agree,Disagree,34.58,Don't Know,Don't Know,Don't Know,59.17,Disagree,Agree,Agree,Disagree,65,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,Disagree,Disagree,35,Agree,Disagree,Disagree,Agree,Disagree,45,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,68.75,Agree,Agree,Agree,Not Applicable,Disagree,74.25,Disagree,Agree,Disagree,Agree,62.5,Agree,Agree,Agree,Neither Agree Nor Disagree,68.75,Strongly Disagree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Agree
2016,433,New York,Male,70-79,,,,,,1,1,3,Clinton,65.38,9,3,Agree,Agree,Disagree,41.67,Agree,Agree,Agree,Agree,75,Don't Know,Agree,Neither Agree Nor Disagree,44.17,Disagree,Disagree,Disagree,75,Disagree,Agree,Disagree,Disagree,75,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Agree,Disagree,55,Don't Know,Agree,Don't Know,Disagree,Don't Know,59.25,Disagree,Disagree,Agree,Agree,Agree,Don't Know,Agree,Disagree,69.53,Agree,Agree,Agree,Disagree,Disagree,75,Don't Know,Agree,Disagree,Agree,60.94,Agree,Agree,Agree,Agree,75,Strongly Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree
2016,434,New York,Female,40-49,,,,,,,,4,,67.17,8,8,Neither Agree Nor Disagree,Disagree,Disagree,66.67,Agree,Agree,Agree,Agree,75,Disagree,Disagree,Agree,75,Don't Know,Disagree,Don't Know,63.33,Don't Know,Agree,Don't Know,Don't Know,65.5,Agree,Agree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Not Applicable,47,Agree,Agree,Disagree,Disagree,Don't Know,62.5,Don't Know,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Agree,Don't Know,75.47,Agree,Agree,Agree,Don't Know,Don't Know,71.25,Don't Know,Agree,Disagree,Don't Know,60.31,Agree,Agree,Agree,Agree,75,Disagree,Disagree,Don't Know,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree
2016,435,New York,Female,30-39,,,,,,1,1,2,Clinton,53.88,9,7,Neither Agree Nor Disagree,Agree,Agree,33.33,Agree,Neither Agree Nor Disagree,Don't Know,Agree,69.69,Don't Know,Agree,Don't Know,35.83,Disagree,Disagree,Disagree,75,Disagree,Agree,Neither Agree Nor Disagree,Strongly Disagree,75,Disagree,Agree,Disagree,Strongly Disagree,Disagree,20,Disagree,Disagree,Strongly Disagree,Neither Agree Nor Disagree,Disagree,35,Agree,Agree,Neither Agree Nor Disagree,Agree,Agree,Agree,Agree,Strongly Disagree,50,Agree,Strongly Agree,Don't Know,Don't Know,Don't Know,79.25,Disagree,Agree,Agree,Don't Know,48.44,Don't Know,Don't Know,Agree,Don't Know,72.19,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree
2016,436,New York,Female,50-59,,,,,,1,1,6,Clinton,72.91,9,9,Agree,Agree,Disagree,41.67,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Don't Know,Agree,Disagree,33.33,Don't Know,Don't Know,Don't Know,65.42,Disagree,Agree,Don't Know,Strongly Disagree,77.25,Agree,Don't Know,Agree,Agree,Don't Know,65,Don't Know,Don't Know,Don't Know,Disagree,Don't Know,59.75,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Don't Know,Don't Know,Don't Know,Disagree,76.72,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,90,Strongly Disagree,Strongly Agree,Strongly Disagree,Don't Know,69.38,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,100,Strongly Disagree,Disagree,Don't Know,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree
2016,437,New York,Male,60-69,,,,,,1,1,2,,56.66,7,5,Disagree,Agree,Agree,41.67,Agree,Agree,Agree,Agree,75,Agree,Strongly Agree,Disagree,16.67,Don't Know,Don't Know,Don't Know,57.5,Disagree,Agree,Disagree,Disagree,75,Disagree,Disagree,Agree,Disagree,Disagree,45,Agree,Agree,Strongly Disagree,Agree,Don't Know,49,Don't Know,Neither Agree Nor Disagree,Disagree,Disagree,Agree,Neither Agree Nor Disagree,Agree,Don't Know,48.75,Agree,Agree,Don't Know,Not Applicable,Neither Agree Nor Disagree,68.75,Disagree,Agree,Disagree,Agree,62.5,Agree,Agree,Agree,Agree,75,Don't Know,Agree,Agree,Agree,Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Agree,Not Applicable
2016,438,New York,Male,30-39,,,,,,,,4,,63.32,9,8,Agree,Disagree,Agree,41.67,Strongly Agree,Agree,Strongly Agree,Strongly Agree,93.75,Not Applicable,Not Applicable,Not Applicable,47.92,Agree,Agree,Neither Agree Nor Disagree,33.33,Strongly Disagree,Don't Know,Don't Know,Strongly Disagree,79.5,Strongly Disagree,Strongly Agree,Neither Agree Nor Disagree,Disagree,Don't Know,22.75,Don't Know,Neither Agree Nor Disagree,Disagree,Strongly Disagree,Agree,51.25,Disagree,Don't Know,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Not Applicable,73.13,Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,85,Strongly Disagree,Strongly Agree,Disagree,Not Applicable,62.19,Strongly Agree,Don't Know,Agree,Strongly Agree,83.13,Strongly Disagree,Disagree,Agree,Strongly Disagree,Neither Agree Nor Disagree,Don't Know,Strongly Agree,Strongly Agree,Agree
2016,439,New York,Male,60-69,,,,,,1,1,2,,66.25,9,8,Disagree,Disagree,Disagree,75,Agree,Agree,Don't Know,Agree,76.25,Disagree,Disagree,Don't Know,60.83,Agree,Neither Agree Nor Disagree,Disagree,50,Disagree,Agree,Neither Agree Nor Disagree,Strongly Agree,55,Agree,Disagree,Strongly Agree,Agree,Disagree,70,Agree,Agree,Neither Agree Nor Disagree,Don't Know,Don't Know,59.25,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,71.88,Agree,Agree,Agree,Don't Know,Don't Know,72.5,Disagree,Agree,Disagree,Neither Agree Nor Disagree,56.25,Agree,Agree,Agree,Agree,75,Strongly Disagree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree
2016,440,New York,Male,50-59,,,,,,1,1,3,Clinton,65.82,8,8,Strongly Disagree,Disagree,Strongly Disagree,91.67,Agree,Agree,Strongly Agree,Strongly Agree,87.5,Neither Agree Nor Disagree,Agree,Disagree,33.33,Agree,Neither Agree Nor Disagree,Don't Know,47.5,Disagree,Strongly Agree,Agree,Strongly Disagree,75,Agree,Disagree,Disagree,Agree,Disagree,55,Not Applicable,Disagree,Neither Agree Nor Disagree,Neither Agree Nor Disagree,Disagree,49.75,Strongly Disagree,Strongly Disagree,Neither Agree Nor Disagree,Disagree,Disagree,Don't Know,Don't Know,Strongly Disagree,56.25,Strongly Agree,Strongly Agree,Strongly Agree,Don't Know,Disagree,86.75,Disagree,Neither Agree Nor Disagree,Disagree,Agree,68.75,Agree,Agree,Agree,Agree,75,Strongly Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Agree
